MemberId,company,createdAt,currency,isActive,lastTransactionAmount,lastTransactionAt,role,tier,totalAmountDonated,type,profile,twitter,github,website
129618,,2020-09-30 18:29,USD,True,-1404.81,2024-01-02 20:00,ADMIN,0,0,USER,https://opencollective.com/mark-mcdowall,,https://github.com/markus101,https://github.com/markus101
129619,,2020-09-30 18:29,USD,True,-2.5,2024-08-26 13:48,HOST,0,22.84,ORGANIZATION,https://opencollective.com/opensource,https://twitter.com/OpenSourceColl,,https://oscollective.org/
130616,,2020-10-05 15:38,USD,True,25,2020-10-05 15:38,BACKER,0,25,USER,https://opencollective.com/william-j-purdy,,,
130793,,2020-10-05 23:38,USD,False,2,2021-12-01 14:05,BACKER,backer,30,USER,https://opencollective.com/flying-sausages,,https://github.com/flying-ausages,
130806,,2020-10-06 00:40,USD,True,2,2024-08-01 03:04,BACKER,backer,94,USER,https://opencollective.com/halianelf,https://twitter.com/halianelf,https://github.com/halianelf,
130828,,2020-10-06 02:50,USD,True,20,2020-10-06 02:50,BACKER,0,20,USER,https://opencollective.com/incognito-d165aae9,,,
130931,,2020-10-06 12:06,USD,True,2,2020-10-06 12:06,BACKER,0,2,USER,https://opencollective.com/kryptonian,https://twitter.com/mantysaaris,https://github.com/samip5,https://skym.fi/
132305,,2020-10-11 07:36,USD,True,20,2020-10-11 07:36,BACKER,0,20,USER,https://opencollective.com/han-semmelink,,,
132400,,2020-10-11 21:50,USD,True,100,2020-10-11 21:50,BACKER,0,100,USER,https://opencollective.com/andrew-webb,,,
132429,,2020-10-12 03:18,USD,True,10,2020-10-12 03:18,BACKER,0,10,USER,https://opencollective.com/incognito-73e55ad1,,,
132555,,2020-10-12 13:38,USD,False,2,2022-10-01 02:16,BACKER,backer,50,USER,https://opencollective.com/tronyx,,,
132725,,2020-10-13 02:55,USD,True,10,2020-10-13 02:55,BACKER,0,10,USER,https://opencollective.com/friend-of-sonarr,,,
132960,,2020-10-14 02:11,USD,True,20,2020-10-14 02:11,BACKER,0,20,USER,https://opencollective.com/cocokola,,,
133391,,2020-10-15 16:21,USD,True,10,2020-10-15 16:21,BACKER,0,10,USER,https://opencollective.com/kyle-armstrong,,,
133722,,2020-10-17 09:00,USD,True,50,2020-10-17 09:00,BACKER,0,50,USER,https://opencollective.com/incognito-45fb7c65,,,
134305,,2020-10-19 21:58,USD,False,2,2022-10-02 05:15,BACKER,backer,48,USER,https://opencollective.com/angry_cuban13,,,
134332,,2020-10-20 01:59,USD,True,50,2020-10-20 01:59,BACKER,0,50,USER,https://opencollective.com/ryan-peacock,,,
135786,,2020-10-25 16:56,USD,True,35,2020-10-25 16:56,BACKER,0,35,USER,https://opencollective.com/tom-mcmahon,,,
135835,,2020-10-25 21:28,USD,True,5,2020-10-25 21:28,BACKER,0,5,USER,https://opencollective.com/scott-bourden,,,
136136,,2020-10-27 02:58,USD,False,2,2022-01-06 01:01,BACKER,backer,30,USER,https://opencollective.com/dankkster,,,
136278,,2020-10-27 18:25,USD,True,10,2020-10-27 18:25,BACKER,0,10,USER,https://opencollective.com/l3thalbloo,,,
136461,,2020-10-28 13:51,USD,True,10,2020-10-28 13:51,BACKER,0,10,USER,https://opencollective.com/troy-murphy,,,
136618,,2020-10-29 02:17,USD,True,5,2020-10-29 02:17,BACKER,0,5,USER,https://opencollective.com/incognito-d5868d1f,,,
