MemberId,company,createdAt,currency,isActive,lastTransactionAmount,lastTransactionAt,role,tier,totalAmountDonated,type,profile,twitter,github,website
4683,nestframework,2017-05-20 15:14,USD,True,-16000,2024-07-05 05:45,ADMIN,0,0,USER,https://opencollective.com/kamilmysliwiec,https://twitter.com/kammysliwiec,https://github.com/kamilmysliwiec,https://kamilmysliwiec.com
4684,,2017-05-20 15:14,USD,True,-0.2,2024-08-26 10:21,HOST,0,1580.18,ORGANIZATION,https://opencollective.com/opensource,https://twitter.com/OpenSourceColl,,https://oscollective.org/
4721,,2017-05-23 20:28,USD,True,5,2017-05-23 20:28,BACKER,0,5,USER,https://opencollective.com/jakubgawlasdev,https://twitter.com/jakub_gawlas,,
5808,Kyupss,2017-07-29 17:27,USD,False,5,2017-10-04 15:44,BACKER,Backers 😍,15,USER,https://opencollective.com/juandav,,https://github.com/juandav,https://juandav.github.io/
5944,,2017-08-08 00:46,USD,False,10,2018-04-02 17:36,BACKER,Backers 😍,90,USER,https://opencollective.com/joshuawiens,https://twitter.com/d3viant0ne,,https://deviantjs.io/
6142,,2017-08-21 19:23,USD,False,50,2018-07-01 05:07,BACKER,Backers 😍,530,USER,https://opencollective.com/mattmark,https://twitter.com/matt_mark4,,
7008,Codeforges,2017-09-25 15:58,USD,False,25,2019-12-01 05:22,BACKER,Backers 😍,310,USER,https://opencollective.com/ruben1,https://twitter.com/RubenCodeforges,https://github.com/rubenCodeforges,https://codeforges.com/
7023,,2017-09-26 16:55,USD,False,5,2017-11-01 18:05,BACKER,Backers 😍,15,USER,https://opencollective.com/kevinamoa,,,
7193,,2017-10-04 16:14,USD,False,2,2018-02-14 16:16,BACKER,Backers 😍,10,USER,https://opencollective.com/mentos1386,https://twitter.com/Mentos1386,,https://blog.tjo.space
7429,,2017-10-08 14:36,USD,False,2,2020-06-02 05:04,BACKER,Backers 😍,66,USER,https://opencollective.com/typemean,https://twitter.com/TypeMean,,https://www.tsmean.com
7492,,2017-10-10 04:39,USD,False,10,2018-08-01 05:05,BACKER,Backers 😍,110,ORGANIZATION,https://opencollective.com/porawit-poboonma1,,,
7840,,2017-10-16 09:36,USD,False,10,2018-10-02 05:13,BACKER,Backers 😍,135,ORGANIZATION,https://opencollective.com/danitt-pty-ltd,,,https://www.danitt.com
7975,,2017-10-18 14:31,USD,False,2,2018-05-02 05:07,BACKER,Backers 😍,16,USER,https://opencollective.com/daniel_tuna,https://twitter.com/daniel_tuna,,https://twitter.com/daniel_tuna
8049,,2017-10-20 20:50,USD,False,5,2018-05-02 05:03,BACKER,Backers 😍,40,USER,https://opencollective.com/rafal2228,https://twitter.com/rafal2228,,https://twitter.com/rafal2228
8059,,2017-10-21 18:06,USD,False,5,2018-03-02 15:27,BACKER,Backers 😍,30,ORGANIZATION,https://opencollective.com/trianglecurling,https://twitter.com/trianglecurling,,https://trianglecurling.com
8064,,2017-10-21 22:21,USD,False,5,2017-11-01 23:27,BACKER,Backers 😍,10,USER,https://opencollective.com/infiniteshroom,https://twitter.com/infiniteshroom,,https://mjlang.co.uk
8201,,2017-10-25 16:04,USD,False,2,2017-11-01 17:11,BACKER,Backers 😍,4,ORGANIZATION,https://opencollective.com/genomativo,,,https://genomativo.com.br
8620,,2017-10-31 18:49,USD,False,2,2018-12-02 05:13,BACKER,Backers 😍,30,USER,https://opencollective.com/richnologies,https://twitter.com/richnologies,https://github.com/richnologie,https://ricardosanchez.dev
8716,,2017-11-02 07:43,USD,False,3,2017-12-01 08:48,BACKER,Backers 😍,6,USER,https://opencollective.com/arya-putra,,,
